word,sentiment
kulağı ağır işitmek,negative
istila etmek,negative
elektrikli sandalyede idam etmek,negative
martaval okumak,negative
cansızlık,negative
uçuk,negative
tevekkül etmek,negative
ısıtıp ısıtıp önüne koymak,negative
hırs basmak,negative
aşırmacılık,negative
yığılma,negative
şüphe kurdu,negative
sarkıntılık,negative
rehine koymak,negative
tenkisat,negative
el çektirmek,negative
arakçılık,negative
taş kafa,negative
maymuna dönmek,negative
varta,negative
kumar,negative
kalayı basmak,negative
yasadışılık,negative
püsür,negative
saparta,negative
kanı başına toplanmak,negative
karşı karşıya gelmek,negative
kıyıcılık,negative
kaltaklık,negative
saçmalık,negative
hunharlık,negative
çenesinin bağı çözülmek,negative
şizofreni,negative
topu taca atmak,negative
incitmek,negative
sürtükleşmek,negative
düşük yapmak,negative
ipten kuşak kuşanmak,negative
mahpus,negative
tepesi atmak,negative
lime lime etmek,negative
sakağı,negative
sokur,negative
nebbaş,negative
köhnemek,negative
tahribat,negative
meme yapmak,negative
figan,negative
kırdığı ceviz bini aşmak,negative
zail olmak,negative
kibirlenmek,negative
nadanlık,negative
yozlaştırmak,negative
kâbus basmak,negative
topu atmak,negative
leş gibi,negative
sızıntılı,negative
gerzek,negative
altta yok üstte yok,negative
hapazlamacı,negative
evsiz,negative
yatağına girmek,negative
ürkünç,negative
höt demek,negative
asabi,negative
mıhlamak,negative
kaçırma,negative
telaşlanmak,negative
kabir azabı çekmek,negative
karambol,negative
düşmanca,negative
vahamet,negative
döşenmek,negative
sidikzoru,negative
dalgalanma,negative
gönlü bulanmak,negative
ilga etmek,negative
kafasını karıştırmak,negative
ateh getirmek,negative
havlu atmak,negative
hâin,negative
gudubet,negative
egoistlik,negative
gözünden kaçmak,negative
trakeit,negative
yürek selânik olmak,negative
gözü yollarda olmak,negative
aksilenmek,negative
kurbanlık koyun,negative
dizlerine kara su inmek,negative
karşı çıkmak,negative
yüzüne bakılmaz olmak,negative
tedfin,negative
kefen soyucu,negative
buzdolabı gibi,negative
leke getirmek,negative
ciğeri parçalanmak,negative
teneşir kargası,negative
kız kaçırmak,negative
sıkışık,negative
taş arabası,negative
nispet yapmak,negative
eza cefa,negative
tası tarağı toplamak,negative
alkarısı,negative
yapma yahu,negative
gönül koymak,negative
ruh gibi dolaşmak,negative
mahkûm,negative
kan çıbanı,negative
su kapmak,negative
cerahat,negative
kaçmak,negative
ciğeri beş para etmemek,negative
kölelik,negative
martavalcı,negative
fırçalanmak,negative
tavlamak,negative
cilt kanseri,negative
haşat etmek,negative
mikroplanmak,negative
tembelleşmek,negative
ayırmak,negative
havaya pala sallamak,negative
lanet okumak,negative
talandan geçmek,negative
acayibine gitmek,negative
adını kirletmek,negative
lafı uzatmak,negative
kapıları kapamak,negative
klişe,negative
yüreğine işlemek,negative
sararıp solmak,negative
dermansızlaşmak,negative
uzlaşmazlık,negative
donuk donuk,negative
beyni bulanmak,negative
ökseye basmak,negative
mağrurane,negative
pürüz,negative
zevzeklenmek,negative
yelpik,negative
mahrumiyet,negative
içi boşalmak,negative
beynini kemirmek,negative
üstüne kuma gelmek,negative
AIDS,negative
sulu zırtlak,negative
nişanı atmak,negative
para koparmak,negative
katı kalplilik,negative
yüzünü unutmak,negative
kızıştırmak,negative
karaciğer hastalığı,negative
kalbe dokunmak,negative
solunum yolu hastalığı,negative
kem göz,negative
tiksindirici,negative
hayırsız,negative
birbirine düşmek,negative
herifçioğlu,negative
boş dönmek,negative
kafasını uçurmak,negative
kukla,negative
vidaları gevşemek,negative
dikizletme,negative
sancılanmak,negative
çalkalamak,negative
haddi olmamak,negative
araya gitmek,negative
ne mal olduğunu anlamak,negative
ağzına kadar,negative
beyin göçü,negative
ayyaşlık,negative
kontrendike olmak,negative
ağzına verilmesini istemek,negative
yolları ayrılmak,negative
aşağılamak,negative
kokuşturmak,negative
sömürmek,negative
metotsuz,negative
borç yemek,negative
aç açına,negative
burnunu sokmak,negative
büyüklük taslamak,negative
tarumar olmak,negative
mezelenmek,negative
tehlikeye atmak,negative
aklı kesmemek,negative
fikirsizlik,negative
yemleme,negative
ne yaparsın ki,negative
hayâsızcasına,negative
uyuşturucu müptelası,negative
tabasbus,negative
yer kayması,negative
mütevehhim,negative
üzerine tuz biber ekmek,negative
pezevenklik,negative
sera etkisi yapan gaz,negative
öğürmek,negative
bozukça,negative
irtikâp,negative
elinden bir şey gelmemek,negative
dikbaşlı,negative
içine kurt düşmek,negative
arzusuzca,negative
kabahati aramak,negative
kapris,negative
zehirlenme,negative
zerresi yok,negative
yenik,negative
yüreği kanamak,negative
belinlemek,negative
akla karayı seçmek,negative
pişkince,negative
kurulmak,negative
öçlenmek,negative
yüzünü buruşturmak,negative
erkete,negative
yanşak,negative
keyfi bozulmak,negative
sirkat,negative
kelle götürmek,negative
dönme,negative
saç saça baş başa gelmek,negative
biçimsizleşme,negative
döngü,negative
ateş almak,negative
homurtu,negative
göz gözü görmemek,negative
adam kullanmak,negative
nallamak,negative
gölgelenmek,negative
eksik gedik,negative
dil çıkarmak,negative
rehin vermek,negative
balaban,negative
sözü dolandırmak,negative
alelâdelik,negative
küresel ısınma,negative
dizginini kesmek,negative
canı çıksın,negative
yağlanmak,negative
yakasına asılmak,negative
patlama sesi,negative
yuvarlanmak,negative
butlan,negative
soluk aldırmamak,negative
kıskanmak,negative
kayıtsızlık,negative
kasık çatlağı,negative
ödü kopmak,negative
tırabzan babası,negative
rol kesmek,negative
pahalı,negative
korkutmak,negative
cendereye sokmak,negative
hafıza kaybı,negative
gerileyiş,negative
sinir buhranı geçirmek,negative
ağır kusur,negative
karşı karşıya olmak,negative
kötüleyici,negative
of çekmek,negative
bayırturpu,negative
çark etmek,negative
yas bağlamak,negative
kısmeti kesilmek,negative
kalp olmamak,negative
trolcülük,negative
burnunun ucundan ilerisini görmemek,negative
saçı başı birbirine karışmak,negative
gır gıra getirmek,negative
nâmüsait,negative
esrar kumkuması,negative
buruklaşmak,negative
itin kıçına sokmak,negative
mırın kırın,negative
budalalık etmek,negative
düzenini bozmak,negative
şabanlık,negative
acı gerçek,negative
namüsait,negative
zehirli gaz,negative
nâsır,negative
kalabalık etmek,negative
cadılık,negative
yüzüne çarpmak,negative
mağduriyet,negative
ürküntü vermek,negative
görünüşü kurtarmak,negative
ders vermek,negative
cıyak cıyak,negative
manialı,negative
gözleri yaşarmak,negative
tüh tüh,negative
buncacık,negative
madara,negative
şamata,negative
hık mık etmek,negative
acze düşmek,negative
beş beter,negative
arsızlaşmak,negative
gönlünü pazara çıkarmak,negative
sıkıcı,negative
dönekçe,negative
defteri kapamak,negative
canına kıymak,negative
godoşluk,negative
işkembesini düşünmek,negative
yerin dibine geçmek,negative
otoimmün bozukluğu,negative
mat olmak,negative
nefret duymak,negative
zehirle öldürmek,negative
beter,negative
gaspçı,negative
aklı dağılmak,negative
haramzade,negative
hiperpigmentasyon,negative
kozu kaybetmek,negative
ziyasızlık,negative
yemek,negative
suistimal etmek,negative
yabanileşme,negative
mantıksızca,negative
kız gibi,negative
fareler cirit atmak,negative
fasarya,negative
duvar çekmek,negative
adı çıkmak,negative
elden kaçmak,negative
diline düşmek,negative
suspus etmek,negative
iskele babası,negative
ağzı dili tutulmak,negative
doğduğuna pişman etmek,negative
her kafadan bir ses çıkmak,negative
katastrof,negative
kayıp vermek,negative
dili kılıçtan keskin olmak,negative
hasarlı,negative
pek yüzlü,negative
ayak bağı olmak,negative
bahtsız olmak,negative
üşütmek,negative
fıştaklamak,negative
pırtı,negative
mahmur,negative
yelli,negative
ziyankâr,negative
yağ kesesi,negative
varoş,negative
zahmet etmek,negative
soluk,negative
dönek,negative
rehnetmek,negative
maskara olmak,negative
perişanlık vermek,negative
pusu,negative
öküzün altında buzağı aramak,negative
terslemek,negative
sonuçsuzluk,negative
azımsayış,negative
kan ağlamak,negative
tutarık,negative
izi belirsiz olmak,negative
aç acına,negative
aralarına kara kedi girmek,negative
nüks etmek,negative
carcur,negative
gece uçuşu,negative
çekimsenmek,negative
kabahat etmek,negative
laubalice,negative
inlemek,negative
vasat,negative
laf taşımak,negative
kapana kıstırmak,negative
canı ile oynamak,negative
müstehcen,negative
uyku bozukluğu,negative
hapsedilmek,negative
üzenti,negative
bir köşeye sinmek,negative
bıkkınlık gelmek,negative
rüküş,negative
dünya gözüne zindan görünmek,negative
çivi kesmek,negative
linç,negative
endişelenmek,negative
yozlaşık,negative
nefrit,negative
başından aşağı kaynar sular dökülmek,negative
bağrış,negative
şunu bunu bilmemek,negative
başını kaldıramamak,negative
yüreğine dert olmak,negative
kısmak,negative
selbetmek,negative
istikrarsız hale gelmek,negative
avurdu avurduna geçmek,negative
kuzu postuna bürünmek,negative
çocukluğu tutmak,negative
zincir vurmak,negative
sıçan deliği aramak,negative
elebaşı,negative
külah giydirmek,negative
yeis duymak,negative
bir ayak üstünde bin yalan söylemek,negative
ağzı dili bağlanmak,negative
hedef almak,negative
eksik olmak,negative
yıkım olmak,negative
kadük olmak,negative
buz kesmek,negative
sövüp saymak,negative
yürekler acısı,negative
aylaklık,negative
alıp götürmek,negative
fitillemek,negative
mafyalaşmak,negative
şakilik,negative
kelepçe takmak,negative
umursamazca,negative
ev bozmak,negative
komikleşmek,negative
jilet atmak,negative
baskı yapmak,negative
kısa ömürlü,negative
nefret,negative
karaya oturmak,negative
süt dökmüş kediye dönmek,negative
herze yemek,negative
namus cinayeti,negative
canını dişine takmak,negative
hilekarlık,negative
utancından yere geçmek,negative
serkeşlik etmek,negative
farımak,negative
bulut olmak,negative
aslanın ağzında olmak,negative
zindan,negative
ferasetsiz,negative
zorunda bırakmak,negative
kafirleşmek,negative
tapi kalmak,negative
umumhane,negative
alüfte,negative
ödü bokuna karışmak,negative
tekfir etmek,negative
alay etme,negative
pırpıt,negative
içine ateş atmak,negative
dikine gitmek,negative
sıtmalı,negative
kan beynine sıçramak,negative
âcizlik,negative
oturmak,negative
tariz etmek,negative
zırtapoz,negative
namertçe,negative
eziyet çekmek,negative
ölüm emri,negative
komisyonculuk,negative
hercümerç etmek,negative
ajitasyon,negative
müşteki,negative
despotluk etmek,negative
yırtık pırtık,negative
meydanı bırakmak,negative
iki yakası bir araya gelmemek,negative
ayranı kabarmak,negative
geçmişini kurcalamak,negative
dilini tutamamak,negative
mimlemek,negative
yitmek,negative
silahlanmak,negative
vazife şehidi,negative
üçkağıt,negative
alet etmek,negative
neticesiz,negative
falso çıkmak,negative
semptom,negative
vazifesinden olmak,negative
tütünü tepesinden çıkmak,negative
tedip etmek,negative
dallandırmak,negative
maganda,negative
piston,negative
zehirlemek,negative
modası geçmek,negative
ölüm korkusu,negative
cazibesizlik,negative
toplamak,negative
gönülden ırak olmak,negative
topallamak,negative
kaşmerlik etmek,negative
partal atmak,negative
namusu iki paralık olmak,negative
küfretme,negative
cimrilik etmek,negative
bilasebep,negative
suratsız,negative
gözlerinden yaş boşanmak,negative
dezenformasyon,negative
dalamak,negative
yüzsüzce,negative
soğuk şaka,negative
fitilci,negative
laf cambazı,negative
yozlaşmak,negative
karışıklık,negative
acımasızlaşmak,negative
kapısına kilit vurmak,negative
kanı bozuk,negative
götürmek,negative
parasız,negative
çılgınlaşmak,negative
yan etki,negative
mucur,negative
mahkum,negative
"kuş uçmaz , kervan geçmez",negative
çalım satmak,negative
gürültü kirliliği,negative
gözü aç,negative
neşesiz,negative
öfke yüzü göstermek,negative
dırdır,negative
dosyası kabarmak,negative
zehir,negative
zıddı olmak,negative
duba gibi,negative
kimin fesi,negative
çağı geçmek,negative
öksürüklü,negative
kem gözle bakmak,negative
can pazarı,negative
dünya başına dar olmak,negative
apışmak,negative
donuna doldurmak,negative
alazlamak,negative
züppelik etmek,negative
yangın bacayı sarmak,negative
değerbilmez,negative
yoldan çıkmak,negative
çöküş,negative
tüylerini diken diken etmek,negative
düşmancasına,negative
ayağına sıkmak,negative
süklüm püklüm,negative
günücü,negative
ortalığı gürültüye vermek,negative
ekmeğinden etmek,negative
iliğine kadar ıslanmak,negative
tiksindirmek,negative
dili durmamak,negative
parazit,negative
haraplık,negative
alabora olmak,negative
nifak tohumu,negative
başına taş düşmek,negative
sürüncemede kalmak,negative
han kapısından teğelti atmak,negative
sorum,negative
sorun,negative
irtikap,negative
ansız,negative
dardabulunmak,negative
göbeğini eritmek,negative
tuzaklamak,negative
mide bulandırmak,negative
büyük söylemek,negative
kovmak,negative
kendini düşünmek,negative
it izi at izine karışmak,negative
aklını bozmak,negative
korktuğuna uğramak,negative
sıvama,negative
kovulma,negative
beyhude,negative
duruksun,negative
su sabun görmemek,negative
kafasını kesmek,negative
tozutmak,negative
sansür etmek,negative
tımarhane kaçkını,negative
kansızlık,negative
edememek,negative
düşünce,negative
SARS,negative
midesi kaynamak,negative
put kesilmek,negative
cin çarpmak,negative
bahtsızcasına,negative
ensesine yapışmak,negative
tabansız,negative
abdest,negative
ceset,negative
pabuçlarını çevirmek,negative
boş durmak,negative
işi yokuşa sürmek,negative
baştan savma,negative
meyilsiz,negative
hoşnutsuzca,negative
abuklaşmak,negative
canına susamak,negative
aleyhinde bulunmak,negative
meymenetsizlik,negative
kulluk,negative
çalımlamak,negative
duvar gibi sağır,negative
kurusıkı,negative
körfez,negative
beti bereketi kalmamak,negative
faturasını çıkarmak,negative
işkence,negative
nezaretsiz,negative
yorgunluk,negative
temerrüde düşmek,negative
ufak,negative
kamaşmak,negative
çapraşmak,negative
mesele etmek,negative
ahını almak,negative
gaşiy,negative
kafa eskitmek,negative
bilgisizce,negative
sefilce,negative
benzi sararmak,negative
boş oturmak,negative
afaki,negative
bacaksız,negative
zor bela,negative
cıcığı çıkmak,negative
vitaminsizlik,negative
